Subject,Epoch,StartTime,Electrode,Electrode_Label,Delta,Theta,Alpha,Beta
EPCTL09,4,240,67,FT12,0.6984668387324313,0.07448985019005129,0.02593445634610821,0.09612204741585238
EPCTL09,4,240,68,C6-Ref,0.5501908908629306,0.05336101152976426,0.02883564975295034,0.22756814001647113
EPCTL09,4,240,69,C2-Ref,0.3962806748848055,0.10311371852162003,0.06946079129080392,0.26807568634856815
EPCTL09,4,240,70,CPZ-Ref,0.3351184641722856,0.13126895262105795,0.09527765499752514,0.26297709655218104
EPCTL09,4,240,71,CP2-Ref,0.37750049342238173,0.11286955281536731,0.07966958653696932,0.2652462374173632
EPCTL09,4,240,72,CP4-Ref,0.4013576331262517,0.08362470647981292,0.06766089498242475,0.29415435507982873
EPCTL09,4,240,73,CP6-Ref,0.34045742031027887,0.05308165168628596,0.04621195554720308,0.3693008219162402
EPCTL09,4,240,74,TP8-Ref,0.3211809032237814,0.05989660927004244,0.052386503983706825,0.37394402003956995
EPCTL09,4,240,75,TP10-Ref,0.3196318861389135,0.06075164458985841,0.05667337098954241,0.36545597119308115
EPCTL09,4,240,76,TP12,0.3688957254171636,0.06374751797692091,0.04834546182011537,0.327270369120232
EPCTL09,4,240,77,P2-Ref,0.3552059576867659,0.12795530662276589,0.09055159085133967,0.26445897866656204
EPCTL09,4,240,78,P6-Ref,0.3263266815604445,0.08208541731836273,0.08282715381969091,0.3495067769698827
EPCTL09,4,240,79,P12,0.473146240355753,0.07991637902030975,0.047185781453731306,0.22989521144516542
EPCTL09,4,240,80,PO4-Ref,0.3285554924948257,0.1070070144469927,0.08724004197847011,0.3223921505624394
EPCTL09,4,240,81,PO8-Ref,0.28500865295366007,0.07421637215305865,0.08236009368243455,0.37247329681125146
EPCTL09,4,240,82,ChEMG1,0.611982261689689,0.07922326010761806,0.03519208324304627,0.14398638711319375
EPCTL09,4,240,83,ChEMG2,0.46331785842955475,0.10204560906032992,0.06410912368809277,0.22120029051169574
EPCTL09,4,240,84,RLEG-,0.4388363433749176,0.12269284211042378,0.0809584494129709,0.22644697972090455
EPCTL09,4,240,85,RLEG+,0.7414465849578289,0.08324841934510936,0.03157969288635542,0.06918960129281457
EPCTL09,4,240,86,LLEG-,0.3783322245514332,0.1262670944208679,0.08717146866032918,0.2594411123502887
EPCTL09,4,240,87,LLEG+,0.37465684572310504,0.12502476308016894,0.0897538857482433,0.2704264191431297
EPCTL09,4,240,88,EOG2,0.8518647855154994,0.05796319753165818,0.011154275965282335,0.01645529789893539
EPCTL09,4,240,89,EOG1,0.8074748874256538,0.06277930588835229,0.02162606697283691,0.03824972296162773
EPCTL09,4,240,90,ECG2,0.23678240506126336,0.13487873219768945,0.08816328433506786,0.37321086557327277
EPCTL09,4,240,91,ECG1,0.5212172423508806,0.07003030938754559,0.07250402554556744,0.23038090764972316
EPCTL09,4,240,92,CP5,0.4240283142766085,0.059290276807562076,0.05228455495195225,0.2908157889810812
EPCTL09,5,300,0,Fp1-Ref,0.7683951886397068,0.09690834060785432,0.016592767800731878,0.01583499241404062
EPCTL09,5,300,1,Fp2-Ref,0.7647015677142169,0.0972831646373194,0.01648941667243293,0.01830436264147164
EPCTL09,5,300,2,F3-Ref,0.7374467728244132,0.08316122938037926,0.020637693405837636,0.05777545671662498
EPCTL09,5,300,3,F4-Ref,0.7251732802296553,0.08563642888634677,0.01996734740673027,0.06225563681328202
EPCTL09,5,300,4,C3-Ref,0.6214743417982165,0.060018727789371076,0.031021991891189385,0.17218180202287692
EPCTL09,5,300,5,C4-Ref,0.622047629168276,0.05974981996886771,0.030887190957320634,0.17222600743073713
EPCTL09,5,300,6,P3-Ref,0.32601025646027054,0.11788572993081489,0.07155962528991427,0.29656395236817784
EPCTL09,5,300,7,P4-Ref,0.32626396096361243,0.10976344670811661,0.07465252777399319,0.3189790360148107
EPCTL09,5,300,8,O1-Ref,0.14933422009183522,0.05312176033712831,0.08194551062373279,0.4556104544044917
EPCTL09,5,300,9,O2-Ref,0.17963153576253157,0.057768823672232954,0.08366701165013024,0.44682214225917255
EPCTL09,5,300,10,F7-Ref,0.7945355229107423,0.06540096334272892,0.020615107392348744,0.04459191969206786
EPCTL09,5,300,11,F8-Ref,0.8129022311902511,0.06371765427283528,0.016650181121156828,0.029221725673432935
EPCTL09,5,300,12,T3-Ref,0.1808144270043406,0.02820831149687752,0.026905935820974447,0.4743906719965613
EPCTL09,5,300,13,T4-Ref,0.24642368302564752,0.028157885633097818,0.020560617392553104,0.4981399961310089
EPCTL09,5,300,14,T5-Ref,0.2832853507441826,0.07253590213984969,0.060229908702790456,0.40451709159152816
EPCTL09,5,300,15,T6-Ref,0.22257279184336873,0.055055296246933436,0.05976092941697539,0.44611302340585623
EPCTL09,5,300,16,FZ-Ref,0.687033537221624,0.10002585162135552,0.027604911981713613,0.06690970032019579
EPCTL09,5,300,17,CZ-Ref,0.33860705270674096,0.12057124116358948,0.07994621649247946,0.2931468350832587
EPCTL09,5,300,18,PZ-Ref,0.3236090406192532,0.1817728639328718,0.08473729771316921,0.22557897435607668
EPCTL09,5,300,19,SO1-Ref,0.7691462664878299,0.09672475712947377,0.016576259616737754,0.015486312846666942
EPCTL09,5,300,20,SO2-Ref,0.7714307129888461,0.09645700109550166,0.016091023902620065,0.014816053325478957
EPCTL09,5,300,21,F9-Ref,0.8092494493896727,0.06130276593194498,0.019847380334658073,0.04033553538169793
EPCTL09,5,300,22,F10-Ref,0.8264601441892916,0.056488873863361176,0.01776576545463685,0.031738469751871334
EPCTL09,5,300,23,ZY1,0.6087693737440695,0.09585434470225279,0.043032356455094775,0.1322971787054391
EPCTL09,5,300,24,ZY2,0.6799382285612916,0.08336874318306835,0.03346589439017906,0.10005999088383875
EPCTL09,5,300,25,T9-Ref,0.5589912781783014,0.09685937552537108,0.049624363947058915,0.17184803497348458
EPCTL09,5,300,26,T10-Ref,0.6145300650919255,0.08071924610028805,0.03716090398954033,0.15580213797404024
EPCTL09,5,300,27,P9-Ref,0.32334060927708186,0.08602131524883007,0.05845383566916052,0.3550542972857729
EPCTL09,5,300,28,P10-Ref,0.13090721345730347,0.03774153707547895,0.04631749408586039,0.5135704445584975
EPCTL09,5,300,29,AF7-Ref,0.7976117538957257,0.08055481433225714,0.014992477146814552,0.01905876291195758
EPCTL09,5,300,30,AF3-Ref,0.7631074047901615,0.09285747280797806,0.016850655723527667,0.026193253887469313
EPCTL09,5,300,31,F11,0.7848850253930483,0.06720166161385895,0.022329532444027526,0.05023977894876227
EPCTL09,5,300,32,F5-Ref,0.7599622454101848,0.06936350569346811,0.02138700412311171,0.060020165030938696
EPCTL09,5,300,33,F1-Ref,0.7097784882056485,0.09534748577067985,0.02364813133622357,0.05887587300574961
EPCTL09,5,300,34,FT11,0.6855769959565898,0.082342655242259,0.03593238468886863,0.099738638632872
EPCTL09,5,300,35,FT9-Ref,0.7148926560558637,0.07366254680763844,0.03262396001855575,0.08931588855565523
EPCTL09,5,300,36,FT7-Ref,0.6973322973957136,0.06930621991633136,0.032577854490010605,0.106791568219916
EPCTL09,5,300,37,FC5-Ref,0.6859893035495009,0.06373063785498269,0.027728213317702463,0.12291372287432667
EPCTL09,5,300,38,FC3-Ref,0.6705975306843593,0.06573526728381875,0.026818093567613433,0.12916857904297085
EPCTL09,5,300,39,FC1-Ref,0.5797460327796994,0.0906384461430649,0.04838221609193375,0.15054625501612684
EPCTL09,5,300,40,FCZ-Ref,0.4585350912387606,0.10791711951443513,0.07611353906855836,0.20590223061602786
EPCTL09,5,300,41,C5-Ref,0.5875729475629868,0.06436888153804159,0.03387467694672548,0.1956079879133958
EPCTL09,5,300,42,C1-Ref,0.4766990885710154,0.08192350239916882,0.05687233605717428,0.24126344839357658
EPCTL09,5,300,43,TP11,0.44601864111635403,0.09683877318068783,0.0525413539691337,0.25822114748933944
EPCTL09,5,300,44,TP9-Ref,0.4154930911423922,0.0942606110692981,0.0555868206814181,0.291580803105597
EPCTL09,5,300,45,TP7-Ref,0.30179570006921647,0.062412215471026024,0.046350187748506404,0.4042403393649091
EPCTL09,5,300,46,CP3-Ref,0.44005201073531136,0.08969719427641834,0.049492935852500114,0.25671862489520586
EPCTL09,5,300,47,CP1-Ref,0.4030262986971397,0.12607669958235382,0.05982349921750648,0.24085334128410915
EPCTL09,5,300,48,P11,0.41228428941664697,0.09959617620973493,0.05175365310918247,0.27766608626091205
EPCTL09,5,300,49,P5-Ref,0.3256408046549122,0.07666528768708689,0.060371133501181284,0.3562838755551016
EPCTL09,5,300,50,P1-Ref,0.3212663507798126,0.174655392998586,0.08397888919141763,0.23050501237244359
EPCTL09,5,300,51,PO7-Ref,0.19622064146064214,0.0577040364456637,0.07211673756711381,0.44410283982988236
EPCTL09,5,300,52,PO3-Ref,0.2765224207075026,0.10712445432111922,0.07773849143915407,0.3376027271901543
EPCTL09,5,300,53,POZ-Ref,0.2637706635020577,0.16942400997625978,0.09423385122985017,0.26906175482790007
EPCTL09,5,300,54,OZ-Ref,0.17014733129798582,0.06201950847041596,0.08444521269608456,0.43174131987317327
EPCTL09,5,300,55,FPZ-Ref,0.7537107882658091,0.10016038432663446,0.01906747341697966,0.02211974611208849
EPCTL09,5,300,56,AFZ-Ref,0.7478706164046073,0.09836867237553547,0.018163417668658737,0.029209804431516453
EPCTL09,5,300,57,AF4-Ref,0.7621232024815764,0.09030574452107691,0.016081877740045613,0.02819369680256335
EPCTL09,5,300,58,AF8-Ref,0.7915511429363107,0.08432079332960332,0.013323706727175255,0.015408004882539222
EPCTL09,5,300,59,F2-Ref,0.7104987096067585,0.0961502951800959,0.02438798086038038,0.05578218662022775
EPCTL09,5,300,60,F6-Ref,0.7394835113582973,0.0670315500965615,0.016704599887703463,0.06937505085727877
EPCTL09,5,300,61,F12,0.7868155969746615,0.06435713180607586,0.022514074125430307,0.050619253619660555
EPCTL09,5,300,62,FC2-Ref,0.5705067582457484,0.09815581087729934,0.05388748769343614,0.14582685219007022
EPCTL09,5,300,63,FC4-Ref,0.673919084088904,0.07470911873285266,0.027470393075414067,0.11539867562663775
EPCTL09,5,300,64,FC6-Ref,0.6675682847605077,0.05493117330559559,0.021069637939755127,0.1371395545676573
EPCTL09,5,300,65,FT8-Ref,0.7012468788246194,0.05937323436926898,0.02516727073674619,0.11788874697668865
EPCTL09,5,300,66,FT10-Ref,0.7216352297079114,0.0649543411116035,0.027676437378042682,0.09695270247628313
EPCTL09,5,300,67,FT12,0.7143189825276438,0.07372811030354037,0.0303718485264683,0.09179656103800554
EPCTL09,5,300,68,C6-Ref,0.5801997830942354,0.05261793530156791,0.027239672530726563,0.22303662902452392
EPCTL09,5,300,69,C2-Ref,0.4752378380468817,0.09556052834384476,0.0670241925123102,0.22559373172480973
EPCTL09,5,300,70,CPZ-Ref,0.41007109993365065,0.13175401362473446,0.062999690988651,0.2369104494609063
EPCTL09,5,300,71,CP2-Ref,0.4423691960301354,0.11601134233199674,0.05854952183360877,0.23723433031516397
EPCTL09,5,300,72,CP4-Ref,0.4316111721694919,0.09098197363447041,0.061412818363864544,0.26929042635969774
EPCTL09,5,300,73,CP6-Ref,0.4021761139394865,0.05701095051610404,0.04685740098238964,0.3208836257900447
EPCTL09,5,300,74,TP8-Ref,0.2910625157729198,0.05097580206478848,0.043709828951959996,0.4164545969162367
EPCTL09,5,300,75,TP10-Ref,0.15968251477874024,0.03868962468012709,0.04282445708535821,0.508006080422257
EPCTL09,5,300,76,TP12,0.13760558054287841,0.034745484479229025,0.037622780143391724,0.5302281985890192
EPCTL09,5,300,77,P2-Ref,0.3484741490117399,0.14455046153764844,0.07665589044137472,0.2608179698765071
EPCTL09,5,300,78,P6-Ref,0.31362471693648974,0.07352797599097859,0.07240628395454682,0.36477425391445006
EPCTL09,5,300,79,P12,0.28953851549499765,0.06556230829361569,0.03875840540748308,0.3232628471527691
EPCTL09,5,300,80,PO4-Ref,0.2683080034689455,0.10052412906896216,0.0848026298350704,0.3722942878257863
EPCTL09,5,300,81,PO8-Ref,0.212184358259727,0.059107812582645525,0.07048828595219311,0.4475146096959437
EPCTL09,5,300,82,ChEMG1,0.5504076647515934,0.13684251700071454,0.0571543235423707,0.11941399162888308
EPCTL09,5,300,83,ChEMG2,0.5490874990750899,0.10910147320835442,0.04710749914616686,0.16446384999679756
EPCTL09,5,300,84,RLEG-,0.3580222740371872,0.15442777269731378,0.09861075091185179,0.22212783986393664
EPCTL09,5,300,85,RLEG+,0.5521557892856201,0.14364354617857772,0.07926828879971523,0.09990843694770686
EPCTL09,5,300,86,LLEG-,0.46725937244262794,0.11385340524991187,0.0832474249307788,0.2122767757389244
EPCTL09,5,300,87,LLEG+,0.3076463200745542,0.1611677465158444,0.11323340767468341,0.2531110747936183
EPCTL09,5,300,88,EOG2,0.8360576709959282,0.06259480195593997,0.014052276932393554,0.015671558725669235
EPCTL09,5,300,89,EOG1,0.7608218873471345,0.07997203228724856,0.02506852544375297,0.04854586814936305
EPCTL09,5,300,90,ECG2,0.2390916677783075,0.12296187671168077,0.08415845561025656,0.3865235336818006
EPCTL09,5,300,91,ECG1,0.42920477346714764,0.07569878658353978,0.08093831617037438,0.2803367392808698
EPCTL09,5,300,92,CP5,0.4020277948186341,0.0682523693437883,0.044187053561410373,0.31246028043740454
EPCTL09,6,360,0,Fp1-Ref,0.7559070616428663,0.1036066916288699,0.017156197040800205,0.016993027049831168
EPCTL09,6,360,1,Fp2-Ref,0.7577101281697709,0.10234171811434875,0.017012374373897993,0.017482957598389616
EPCTL09,6,360,2,F3-Ref,0.7451745086782481,0.0888901651331499,0.018948286989378015,0.050343501856632465
EPCTL09,6,360,3,F4-Ref,0.6868683038973428,0.09460717155589622,0.0211719214277457,0.07947910686182753
EPCTL09,6,360,4,C3-Ref,0.6026784683462338,0.06122651229611534,0.032522010586928586,0.1707318583267538
EPCTL09,6,360,5,C4-Ref,0.6030470162382089,0.06139484893243595,0.03252475549294909,0.17072550174185694
EPCTL09,6,360,6,P3-Ref,0.3109764295237681,0.1314070709089507,0.07388112219750356,0.28675427861266867
EPCTL09,6,360,7,P4-Ref,0.35107637498437805,0.12784978912327713,0.06244339731602365,0.27781127734791133
EPCTL09,6,360,8,O1-Ref,0.12776053787278646,0.05194095379852929,0.07799579861134424,0.48359477925411337
EPCTL09,6,360,9,O2-Ref,0.17743766320387047,0.06346151952202084,0.07703073383184696,0.45877233739906786
EPCTL09,6,360,10,F7-Ref,0.7860299471176535,0.06787258882199118,0.020337737914383383,0.04762797494222922
EPCTL09,6,360,11,F8-Ref,0.8032328050334787,0.06719183306603564,0.01763268501876325,0.03377437236708621
EPCTL09,6,360,12,T3-Ref,0.16466260734844682,0.02744274225984062,0.025140448821553033,0.5088427376399306
EPCTL09,6,360,13,T4-Ref,0.2194374576891347,0.028570856964058068,0.01886365622942965,0.497496068394957
EPCTL09,6,360,14,T5-Ref,0.25679243147664205,0.07058105801198453,0.06110387267262541,0.4014582163158589
EPCTL09,6,360,15,T6-Ref,0.1794808940511267,0.053802037538165114,0.04326457129687225,0.4799706864429312
EPCTL09,6,360,16,FZ-Ref,0.6982829229037041,0.11068629502689883,0.024186863453227896,0.05513428192131633
EPCTL09,6,360,17,CZ-Ref,0.35685539205896943,0.14099853498245424,0.07636399879179573,0.23586759357339596
EPCTL09,6,360,18,PZ-Ref,0.31558780683756366,0.1853494055508061,0.09951464980298454,0.20179831044132004
EPCTL09,6,360,19,SO1-Ref,0.7565943638472018,0.10339653242969382,0.017098307611942722,0.016690755134125573
EPCTL09,6,360,20,SO2-Ref,0.7670443504789882,0.09953061210629151,0.016170415135043064,0.014251200375366499
EPCTL09,6,360,21,F9-Ref,0.7989433214263666,0.06242243082942292,0.019861367089552398,0.04668106693480302
EPCTL09,6,360,22,F10-Ref,0.8167798397156267,0.06047601968106896,0.018560087061411358,0.03383128836202673
EPCTL09,6,360,23,ZY1,0.6156624602830622,0.10044978361035842,0.03482006205879801,0.12084928960436307
EPCTL09,6,360,24,ZY2,0.6693645627070108,0.09126591491985758,0.029733957426278775,0.09197288636388709
EPCTL09,6,360,25,T9-Ref,0.5391992822858004,0.09951703669907962,0.04419008997113137,0.1795112074466934
EPCTL09,6,360,26,T10-Ref,0.6005520066445708,0.08824404382897628,0.033155487589773124,0.14770039034068416
EPCTL09,6,360,27,P9-Ref,0.19183648707822434,0.059309247961782594,0.051370369736354234,0.4882069779883019
EPCTL09,6,360,28,P10-Ref,0.09603507456229893,0.031139753478289945,0.041865592570071414,0.5375791245541705
EPCTL09,6,360,29,AF7-Ref,0.7985024535588691,0.08139931523331088,0.014431816946336046,0.01870183067902752
EPCTL09,6,360,30,AF3-Ref,0.761598690438192,0.09710596410864877,0.016959264598912782,0.024333830830333074
EPCTL09,6,360,31,F11,0.7765600307198669,0.0679507638335392,0.02173763060319706,0.05508004379894023
EPCTL09,6,360,32,F5-Ref,0.7637896971748618,0.07369617077764384,0.019893541790160944,0.05543172264544912
EPCTL09,6,360,33,F1-Ref,0.7176867255173999,0.10489379513811814,0.02132697081331486,0.04932353688076777
EPCTL09,6,360,34,FT11,0.6807818694656547,0.08714540756964166,0.03231831238965076,0.09497909412520734
EPCTL09,6,360,35,FT9-Ref,0.7062589128964564,0.0779577877650287,0.03092721010603671,0.08904933271437514
EPCTL09,6,360,36,FT7-Ref,0.6922220303796242,0.07572734783267511,0.031460139824390256,0.09925724251815916
EPCTL09,6,360,37,FC5-Ref,0.7005910419043694,0.07075090858531749,0.027356145039373864,0.0978472000215429
EPCTL09,6,360,38,FC3-Ref,0.6836623931213023,0.07391200593733162,0.0239431923346441,0.11252192432840662
EPCTL09,6,360,39,FC1-Ref,0.5997082755643796,0.11009423592866611,0.03696892280968654,0.1263635297426368
EPCTL09,6,360,40,FCZ-Ref,0.4628887202622324,0.14042148545692798,0.06253634381450568,0.1760955154660949
EPCTL09,6,360,41,C5-Ref,0.5682746426007101,0.07268718233913897,0.042292052831636805,0.18864373293261205
EPCTL09,6,360,42,C1-Ref,0.48561668103815187,0.10103892215268057,0.05081066000065331,0.20552385018931427
EPCTL09,6,360,43,TP11,0.1975068528949097,0.05895265703603952,0.05598852017573399,0.4906592642036818
EPCTL09,6,360,44,TP9-Ref,0.2035293086948622,0.061711244544805754,0.056047556449793035,0.48003155742563985
EPCTL09,6,360,45,TP7-Ref,0.2733041903365954,0.06588960824773354,0.05417998793052717,0.4033999646673808
EPCTL09,6,360,46,CP3-Ref,0.39982854336923224,0.09847155789582618,0.057518299440251386,0.2631146094016992
EPCTL09,6,360,47,CP1-Ref,0.3763757625492943,0.13716276198466507,0.07311970002764115,0.22654896256401147
EPCTL09,6,360,48,P11,0.2789575001219684,0.07619168686721635,0.040989295902557496,0.35332482458001
EPCTL09,6,360,49,P5-Ref,0.3040013726308233,0.08702336212361435,0.06210549745911701,0.35030712128967556
EPCTL09,6,360,50,P1-Ref,0.30980946082895583,0.17987847771942966,0.09514861470875968,0.21655518720874123
EPCTL09,6,360,51,PO7-Ref,0.17403681167530538,0.05760829058578366,0.07080283066773772,0.4545675537825356
EPCTL09,6,360,52,PO3-Ref,0.25613229405183463,0.11928850436700446,0.07714528510564532,0.3361942448045195
EPCTL09,6,360,53,POZ-Ref,0.26207198881515104,0.17883797145613103,0.09217842897363882,0.25982131744236797
EPCTL09,6,360,54,OZ-Ref,0.15859808342417653,0.062485304706483856,0.07521670021100277,0.4646499510503939
EPCTL09,6,360,55,FPZ-Ref,0.7434830607640348,0.10719403280444238,0.019605538729560244,0.022222618224237167
EPCTL09,6,360,56,AFZ-Ref,0.7433686315583912,0.10607458118780677,0.01860667066348217,0.025630054989203958
EPCTL09,6,360,57,AF4-Ref,0.7426241818420041,0.10031249046734467,0.01699446175950004,0.029903093376344156
EPCTL09,6,360,58,AF8-Ref,0.7755078891643404,0.09124990603559081,0.014502508364527099,0.01800058837266912
EPCTL09,6,360,59,F2-Ref,0.6963857714757569,0.11206208596880572,0.02361092564339566,0.05240151113581864
EPCTL09,6,360,60,F6-Ref,0.719113055678522,0.07359323660908589,0.01955579836823922,0.0850213809730821
EPCTL09,6,360,61,F12,0.771040750271166,0.07285529799925525,0.022445689568800935,0.04781168118533589
EPCTL09,6,360,62,FC2-Ref,0.5492562707044429,0.12232583041558084,0.05068876956224708,0.13762868210570856
EPCTL09,6,360,63,FC4-Ref,0.6196199766370538,0.0823195788206151,0.031139890298455618,0.14301296259305166
EPCTL09,6,360,64,FC6-Ref,0.673419861348046,0.0640558904669571,0.02335551619158158,0.11431264987972946
EPCTL09,6,360,65,FT8-Ref,0.6876535322011147,0.06946541951528515,0.0268126072120999,0.10844303029245039
EPCTL09,6,360,66,FT10-Ref,0.7050592728487136,0.07485554579720324,0.026954315608175235,0.09172369539942177
EPCTL09,6,360,67,FT12,0.6979360542343055,0.08365012397529377,0.02890599261281816,0.08574878334223826
EPCTL09,6,360,68,C6-Ref,0.552010063861687,0.057701920745130364,0.027408917571801476,0.2239749285627895
EPCTL09,6,360,69,C2-Ref,0.4432193907123447,0.11139735786932074,0.06751034562580473,0.2101818756623841
EPCTL09,6,360,70,CPZ-Ref,0.38703872109847925,0.14606070302240817,0.08019597602654821,0.20162308691080547
EPCTL09,6,360,71,CP2-Ref,0.4150607727430664,0.1314485652054996,0.06583166048198039,0.2118454051464421
EPCTL09,6,360,72,CP4-Ref,0.4383524119637456,0.1013752705954476,0.050644343247895574,0.2420372010878949
EPCTL09,6,360,73,CP6-Ref,0.39897659891005244,0.06749269797262457,0.03820008212878543,0.31365437098239307
EPCTL09,6,360,74,TP8-Ref,0.23724761932273425,0.04819917394751261,0.03506929919958981,0.4452026348663419
EPCTL09,6,360,75,TP10-Ref,0.12839881186540397,0.032934964526380964,0.04134115220615229,0.5145647713980457
EPCTL09,6,360,76,TP12,0.11799841180580435,0.02892156907910067,0.038348738318874094,0.5197964709152934
EPCTL09,6,360,77,P2-Ref,0.34778806940971635,0.15973611723984094,0.07730032150885542,0.22822278745999935
EPCTL09,6,360,78,P6-Ref,0.3003210109609144,0.08736547955420687,0.05350975091042097,0.3658044148323638
EPCTL09,6,360,79,P12,0.2429838559398289,0.05584631465240457,0.03362797207917089,0.3506843979250313
EPCTL09,6,360,80,PO4-Ref,0.28633395413774443,0.1245082901186148,0.07327925153036578,0.32926375180335743
EPCTL09,6,360,81,PO8-Ref,0.20402172194043303,0.06978038880310666,0.06227888825877219,0.43630627506024366
EPCTL09,6,360,82,ChEMG1,0.2972950008123606,0.12455857188989707,0.08359086756932682,0.28780703270245106
EPCTL09,6,360,83,ChEMG2,0.47309617689354305,0.09612517105991482,0.06825653515642596,0.1971673553127781
EPCTL09,6,360,84,RLEG-,0.27893151682410605,0.16050508504042657,0.10776638402284452,0.28404337224050025
EPCTL09,6,360,85,RLEG+,0.5539303333640796,0.15631944604270265,0.0701615500998727,0.09820303904758465
EPCTL09,6,360,86,LLEG-,0.4122150404795981,0.1052045467622024,0.07827965463130164,0.25880032695365973
EPCTL09,6,360,87,LLEG+,0.42234297755507827,0.11920982497139694,0.0743938506178187,0.23104752990702837
EPCTL09,6,360,88,EOG2,0.828099208864437,0.06433083616627494,0.015371353067049724,0.020950940071073936
EPCTL09,6,360,89,EOG1,0.7657055542507516,0.07418078399438541,0.02276429348406804,0.0547796977458834
EPCTL09,6,360,90,ECG2,0.28256885266466303,0.11827843467369685,0.059954527414534504,0.35490949007215006
EPCTL09,6,360,91,ECG1,0.4275742681894638,0.07098369850104413,0.07750795543455145,0.29228697275335064
EPCTL09,6,360,92,CP5,0.4022300656819202,0.07348493903234836,0.05059655340190593,0.3004605951547438
EPCTL09,7,420,0,Fp1-Ref,0.7879861304581084,0.09109018694517057,0.013728423882150979,0.013661803602361678
EPCTL09,7,420,1,Fp2-Ref,0.7856996870157699,0.09014964791498747,0.01396263491647296,0.01631463329817662
EPCTL09,7,420,2,F3-Ref,0.7866246063051847,0.06835500894285212,0.01515945728109031,0.04374208426416776
EPCTL09,7,420,3,F4-Ref,0.759828627551343,0.07555447332413306,0.017169897339690068,0.053719523797047114
EPCTL09,7,420,4,C3-Ref,0.6768310225208325,0.04272662231525645,0.02247056197288065,0.14067401660258702
EPCTL09,7,420,5,C4-Ref,0.6744743731119248,0.043157994053349365,0.02262214979491508,0.14154255251652842
EPCTL09,7,420,6,P3-Ref,0.4006106645194699,0.0787582281204571,0.06716171680956598,0.28275425023952033
EPCTL09,7,420,7,P4-Ref,0.44524156176691154,0.07825886127930552,0.06235770217384474,0.26497847728156765
EPCTL09,7,420,8,O1-Ref,0.25557348763985677,0.045359001691801674,0.07934208581392926,0.41244331870576334
EPCTL09,7,420,9,O2-Ref,0.7175002454749505,0.023023522824879097,0.031166207447974003,0.14944566686717548
EPCTL09,7,420,10,F7-Ref,0.8534546639754975,0.046151826493111385,0.011161376820390442,0.027823176295509962
EPCTL09,7,420,11,F8-Ref,0.8400299381273618,0.05387705076992282,0.012078323891972265,0.026276506967337722
EPCTL09,7,420,12,T3-Ref,0.17624273145226968,0.014674288823377082,0.02009922257856415,0.5156952967491546
EPCTL09,7,420,13,T4-Ref,0.7287285647104913,0.09069467978232927,0.030964466154872746,0.042571291483764345
EPCTL09,7,420,14,T5-Ref,0.2110414706553928,0.039114089878633976,0.052210653790346666,0.4552803529900093
EPCTL09,7,420,15,T6-Ref,0.24006307734641377,0.04104280727085606,0.049460401965503865,0.4463696579422258
EPCTL09,7,420,16,FZ-Ref,0.725656202895639,0.08724849252160546,0.023528963784723675,0.059094457933043014
EPCTL09,7,420,17,CZ-Ref,0.42724825402588,0.09254515598918622,0.06304444333831549,0.24657762804605848
EPCTL09,7,420,18,PZ-Ref,0.43164163411219997,0.12549377874149703,0.08083742253959243,0.20195277923963165
EPCTL09,7,420,19,SO1-Ref,0.7881277983110944,0.09134354678340742,0.013678726599649804,0.013298749631439614
EPCTL09,7,420,20,SO2-Ref,0.7909337163047265,0.0902181666150252,0.013403626629692505,0.012306079790983334
EPCTL09,7,420,21,F9-Ref,0.8687567561772835,0.041444472231120806,0.010710439162896181,0.024061027947471367
EPCTL09,7,420,22,F10-Ref,0.8493988722862058,0.0473681765916822,0.011203726192858218,0.027585127308146315
EPCTL09,7,420,23,ZY1,0.70448270320998,0.060288808041483274,0.024055613123114744,0.10660097661706264
EPCTL09,7,420,24,ZY2,0.6771106967670366,0.06673490194001275,0.022325865841603895,0.10845706440907335
EPCTL09,7,420,25,T9-Ref,0.6611674780264012,0.05432510587981701,0.02746288278618114,0.14184606269913563
EPCTL09,7,420,26,T10-Ref,0.6588822080168422,0.06554094079080672,0.02479276758463231,0.13118181123191744
EPCTL09,7,420,27,P9-Ref,0.18894163944843892,0.033981237911155954,0.056251240890172735,0.46136466919689484
EPCTL09,7,420,28,P10-Ref,0.2295416221133873,0.04184027285425399,0.056683931415573194,0.4295804423846869
EPCTL09,7,420,29,AF7-Ref,0.83025958274099,0.06738045706083462,0.010439151513909247,0.015527755728167222
EPCTL09,7,420,30,AF3-Ref,0.7886145883747955,0.08386550280470621,0.013783440914887759,0.02260472290087734
EPCTL09,7,420,31,F11,0.8552249747021959,0.043683061634293946,0.012190458640197304,0.03061849704744852
EPCTL09,7,420,32,F5-Ref,0.8239827457105608,0.0522464214534605,0.012021097717102422,0.04111353888942394
EPCTL09,7,420,33,F1-Ref,0.7477137292367143,0.08311287529905718,0.01989570618579243,0.0507541218268075
EPCTL09,7,420,34,FT11,0.7937659112783185,0.05143155084655389,0.018492306696013337,0.061945704332759186
EPCTL09,7,420,35,FT9-Ref,0.813708038009808,0.046225286318619746,0.016211033977705493,0.05463244469102339
EPCTL09,7,420,36,FT7-Ref,0.7883173777654514,0.045418622357816456,0.01644398932907491,0.07521580283619596
